Co_Ref,Prospect_Renewal_Date,days_to_renewal,Call_Date,Direction,cc_care_package,cc_care_package_discussed,cc_urgency_getting_on_site,cc_external_consultant,cc_agent_cross_sell_attempt,cc_customer_issues_concerns,cc_business_struggles_financial_hardship,cc_call_initiated_by,cc_questionnaire_completion,cc_chasing_response,cc_issues_within_questionnaire,cc_login_issues,cc_platform_issues,cc_dissatisfaction_time_to_complete,cc_process_complexity_concerns,cc_questions_harder_than_expected,cc_dissatisfaction_support,cc_pricing_mentioned,cc_pricing_sentiment_impact,cc_refund_discussed,cc_contractor_suggest_leave,cc_contractor_complained,Analysed_Call,Call_Year,cc_contractor_sentiment,cc_contractor_sentiment_start_score,cc_contractor_sentiment_end_score,cc_contractor_sentiment_overall_score,cc_contractor_sentiment_issues_score
TK6821,2025-10-01,2.0,2025-09-29,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,50.0,85.0
WF9794,2025-02-03,5.0,2025-01-29,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
LV9891,2025-03-08,1.0,2025-03-07,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
OM8753,2025-12-02,7.0,2025-11-25,OUT_BOUND,Premier,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
BR6387,2025-01-21,0.0,2025-01-21,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
FF9526,2025-09-10,8.0,2025-09-02,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
EW5509,2025-09-24,0.0,2025-09-24,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
KS4589,2024-12-02,10.0,2024-11-22,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,80.0,80.0,85.0
UK6853,2024-11-25,14.0,2024-11-11,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,50.0,85.0,85.0
NC5321,2024-11-18,14.0,2024-11-04,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,50.0,85.0,85.0
OE1821,2024-11-23,8.0,2024-11-15,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,80.0,80.0,85.0
XM4288,2025-07-11,14.0,2025-06-27,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
HI6158,2024-10-18,7.0,2024-10-11,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2024,Satisfied,50.0,90.0,90.0,90.0
KC5329,2024-10-14,7.0,2024-10-07,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,No,No,No,No,No,True,True,False,False,False,1,2024,Satisfied,50.0,90.0,80.0,80.0
SN0096,2025-12-24,0.0,2025-12-24,IN_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
LY7469,2025-01-15,8.0,2025-01-07,OUT_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Customer,No,False,False,No,No,No,No,No,No,True,True,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
SW3040,2025-04-17,1.0,2025-04-16,IN_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Customer,No,False,False,No,No,No,No,No,No,True,True,False,False,False,1,2025,Neutral,50.0,80.0,65.0,70.0
DM5238,2025-09-17,14.0,2025-09-03,IN_BOUND,Standard,Yes,No,No,No,Yes,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Neutral,50.0,60.0,55.0,55.0
NX4549,2025-07-14,0.0,2025-07-14,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,90.0,80.0,80.0
VT1771,2025-06-30,6.0,2025-06-24,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
GQ5170,2025-12-01,6.0,2025-11-25,OUT_BOUND,Not Discussed,No,Yes,No,No,Yes,No,Agent,Yes,False,False,Yes,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
OV6849,2025-02-23,5.0,2025-02-18,IN_BOUND,Not Discussed,No,Yes,No,No,Yes,No,Customer,Yes,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
YP5791,2025-01-14,6.0,2025-01-08,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,Yes,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,85.0,80.0
BB4248,2024-11-26,7.0,2024-11-19,IN_BOUND,Not Discussed,Yes,No,No,No,Yes,Yes,Customer,No,False,False,No,No,No,No,No,No,True,True,False,False,False,1,2024,Satisfied,50.0,90.0,90.0,90.0
PN4230,2025-09-20,12.0,2025-09-08,OUT_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
CL7758,2024-11-27,13.0,2024-11-14,OUT_BOUND,Express,Yes,No,No,No,Yes,No,Agent,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Satisfied,50.0,90.0,90.0,85.0
KF7109,2025-09-19,2.0,2025-09-17,OUT_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Agent,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,70.0,60.0,85.0
YD4915,2025-11-08,8.0,2025-10-31,IN_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Neutral,50.0,80.0,70.0,70.0
AH9688,2024-11-06,1.0,2024-11-05,OUT_BOUND,Not Discussed,No,No,No,No,Yes,No,Agent,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,80.0,80.0,85.0
EQ5846,2025-09-16,8.0,2025-09-08,OUT_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Agent,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
JJ1069,2025-02-10,11.0,2025-01-30,OUT_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Agent,Yes,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
DU0106,2026-01-02,10.0,2025-12-23,IN_BOUND,Not Discussed,No,Yes,No,No,Yes,Yes,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
WQ3504,2025-09-03,2.0,2025-09-01,IN_BOUND,Premier,Yes,Yes,No,No,Yes,No,Customer,No,True,False,No,No,No,Yes,No,No,False,False,False,False,False,1,2025,Neutral,60.0,80.0,80.0,80.0
DV2266,2025-10-21,7.0,2025-10-14,IN_BOUND,Not Discussed,No,Yes,No,No,Yes,No,Customer,No,True,False,No,No,No,Yes,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,85.0,80.0
IO3365,2025-02-10,4.0,2025-02-06,OUT_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Agent,No,True,False,No,Yes,No,Yes,No,No,True,True,False,False,False,1,2025,Neutral,50.0,60.0,55.0,60.0
RD7208,2025-07-17,8.0,2025-07-09,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,Yes,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
JX6458,2025-11-08,12.0,2025-10-27,IN_BOUND,Express,Yes,Yes,No,No,No,No,Customer,No,True,False,No,No,No,Yes,No,No,False,False,False,False,False,1,2025,Satisfied,40.0,90.0,90.0,90.0
SG9261,2025-06-26,9.0,2025-06-17,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,True,False,No,No,No,Yes,No,No,False,False,False,False,False,1,2025,Neutral,60.0,80.0,80.0,80.0
EZ9433,2025-06-30,6.0,2025-06-24,OUT_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,80.0,90.0,85.0,80.0
ND1033,2025-08-13,13.0,2025-07-31,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,60.0,90.0,90.0,80.0
XB0977,2025-10-03,8.0,2025-09-25,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
FZ1256,2025-07-11,4.0,2025-07-07,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
CC9700,2025-03-31,5.0,2025-03-26,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,85.0
OU4617,2025-01-08,2.0,2025-01-06,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,85.0
WL4087,2025-12-04,3.0,2025-12-01,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
GE7164,2025-09-09,7.0,2025-09-02,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
YI6045,2025-05-11,11.0,2025-04-30,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
SN4133,2025-09-12,10.0,2025-09-02,IN_BOUND,Express,Yes,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,95.0,90.0
TF2568,2025-09-26,7.0,2025-09-19,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,100.0,95.0,95.0
ME1943,2025-09-01,14.0,2025-08-18,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,95.0,85.0
IA7850,2025-01-27,6.0,2025-01-21,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
BY3785,2025-02-09,12.0,2025-01-28,OUT_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,True,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
GD1946,2025-05-18,2.0,2025-05-16,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,60.0,60.0,85.0
UO8710,2025-01-31,8.0,2025-01-23,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,60.0,60.0,85.0
NV8012,2025-05-25,6.0,2025-05-19,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,60.0,55.0,85.0
TM3953,2025-08-22,3.0,2025-08-19,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
ZV7458,2025-07-20,2.0,2025-07-18,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,50.0,85.0
PE0871,2025-10-10,3.0,2025-10-07,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,50.0,85.0
MG2152,2025-06-11,9.0,2025-06-02,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
NH4327,2025-04-24,9.0,2025-04-15,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,50.0,85.0
YO3505,2025-07-19,8.0,2025-07-11,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
YV7647,2025-05-26,14.0,2025-05-12,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,70.0,85.0
TB6488,2025-04-07,10.0,2025-03-28,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,85.0,85.0
IP9297,2025-04-03,3.0,2025-03-31,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
OK1040,2025-05-05,13.0,2025-04-22,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
KG8615,2025-04-15,7.0,2025-04-08,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
AD7903,2025-07-20,12.0,2025-07-08,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
WQ9307,2025-07-14,7.0,2025-07-07,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
DG9707,2025-07-12,4.0,2025-07-08,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,70.0,85.0
ME7573,2025-07-14,10.0,2025-07-04,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
OI9595,2025-02-05,2.0,2025-02-03,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
MM9495,2025-12-17,9.0,2025-12-08,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
CN5922,2025-11-28,10.0,2025-11-18,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
NY0239,2025-06-18,2.0,2025-06-16,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
NN5057,2025-11-06,14.0,2025-10-23,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,85.0,85.0
QL9743,2025-10-07,8.0,2025-09-29,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
BN5196,2025-09-11,13.0,2025-08-29,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
MZ1095,2025-02-09,4.0,2025-02-05,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
XZ1779,2025-09-24,0.0,2025-09-24,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
MM1185,2025-05-28,12.0,2025-05-16,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
QT8709,2024-12-19,7.0,2024-12-12,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,80.0,80.0,85.0
ZF0981,2026-01-08,3.0,2026-01-05,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2026,Neutral,50.0,80.0,80.0,85.0
GM6615,2025-10-01,2.0,2025-09-29,OUT_BOUND,Not Discussed,Yes,No,No,No,No,No,Agent,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
JQ1958,2025-02-17,4.0,2025-02-13,IN_BOUND,Express,Yes,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
BE2308,2026-01-13,8.0,2026-01-05,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2026,Satisfied,50.0,90.0,90.0,85.0
GB7614,2024-12-13,1.0,2024-12-12,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Satisfied,50.0,90.0,90.0,85.0
SI1685,2025-06-25,8.0,2025-06-17,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
ND3904,2025-01-06,3.0,2025-01-03,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
DE9474,2025-08-23,11.0,2025-08-12,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
IN8026,2025-02-25,5.0,2025-02-20,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
YI1185,2026-01-04,13.0,2025-12-22,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
TN7227,2025-07-05,11.0,2025-06-24,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
SV9807,2025-01-08,1.0,2025-01-07,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
IP9598,2025-06-06,10.0,2025-05-27,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
NW4274,2025-10-12,4.0,2025-10-08,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,80.0,85.0
OV0737,2025-11-06,8.0,2025-10-29,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,80.0,85.0
AK5376,2025-09-30,11.0,2025-09-19,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,80.0,85.0
BN6666,2025-08-21,13.0,2025-08-08,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,80.0,85.0
ZF2097,2025-11-09,10.0,2025-10-30,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,100.0,100.0,85.0
CF5857,2025-03-31,7.0,2025-03-24,OUT_BOUND,Express,Yes,No,No,No,No,No,Agent,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
CV1276,2025-12-01,4.0,2025-11-27,OUT_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,True,False,No,No,Yes,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
BN5196,2025-09-11,3.0,2025-09-08,OUT_BOUND,Not Discussed,No,Yes,No,No,Yes,No,Customer,Yes,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
NG1343,2025-05-30,9.0,2025-05-21,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
NU7544,2025-09-29,13.0,2025-09-16,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,Yes,True,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,50.0,80.0,80.0,80.0
WP9621,2025-04-22,7.0,2025-04-15,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
RC8135,2025-11-18,7.0,2025-11-11,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
TG4297,2025-02-20,14.0,2025-02-06,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,Yes,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
JN5907,2025-03-13,2.0,2025-03-11,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,Yes,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
QK8283,2025-12-14,12.0,2025-12-02,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
DL7270,2025-10-31,1.0,2025-10-30,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
YR8034,2025-03-30,3.0,2025-03-27,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
IG1307,2025-02-18,8.0,2025-02-10,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,85.0,85.0
ZX2621,2025-10-22,13.0,2025-10-09,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
JT4809,2025-10-02,10.0,2025-09-22,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
IT0526,2025-09-10,13.0,2025-08-28,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,70.0,60.0,85.0
RL5733,2025-08-02,12.0,2025-07-21,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,60.0,60.0,85.0
RB7634,2025-08-28,6.0,2025-08-22,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,60.0,55.0,85.0
SK8793,2026-01-13,7.0,2026-01-06,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2026,Neutral,50.0,50.0,85.0,85.0
CK5119,2025-09-07,12.0,2025-08-26,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,50.0,85.0
LC5273,2024-11-23,3.0,2024-11-20,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,50.0,50.0,85.0
PG7886,2025-06-10,6.0,2025-06-04,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
DH8401,2025-03-09,5.0,2025-03-04,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,Yes,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
EQ2869,2025-11-28,2.0,2025-11-26,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,True,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
